"plate","ssn","model","color"
"93ج98668519","451649050812766","هیوندا","آبی کاربنی"
"96ی63527756","381766859900683","پراید","سفید"
"68ج5125033","381766859900683","هیوندا","آبی کاربنی"
"27ق90302256","325725890645693","رانا","آبی"
"53س35432837","325725890645693","تیوتا","خاکستری"
"13س28224950","325725890645693","پژو","زیتونی"
"43ر97460498","943740973416681","دنا","سبز"
"33ج56182045","943740973416681","لامبورگینی","آبی"
"20ج62782361","407837688937628","دنا","آبی کاربنی"
"89ق88646151","407837688937628","پژو","سبز دودی"
"19و48665395","512027483572541","لامبورگینی","سبز"
"69ج53237261","512027483572541","پراید","آبی کاربنی"
"20و49842391","512027483572541","دنا","فیروزه‌ای"
"46ق72735395","437848196377702","رانا","نقره‌ای"
"89ب69761796","44545586046672","دنا","سبز"
"72ط44066561","44545586046672","پژو","فیروزه‌ای"
"59و46409760","668215818059336","پژو","فیروزه‌ای"
"27ر38517926","637820872339824","رانا","آهکی"
"96ج64209175","637820872339824","رانا","ارغوانی"
"84ی85181137","896831423034212","دنا","سیاه"
"67ق40248581","896831423034212","دنا","سبز دودی"
"83س5179330","896831423034212","تیوتا","نقره‌ای"
"63ی05582312","962882378884254","پژو","سبز"
"35و67335989","962882378884254","رانا","زیتونی"
"68س9571410","962882378884254","رانا","بنفش"
"15ی22230297","896550666007123","رانا","ارغوانی"
"53ب19589132","896550666007123","پراید","سبز دودی"
"93و70604219","896550666007123","لامبورگینی","ارغوانی"
"70ر81454839","606217845545145","پژو","آبی کاربنی"
"82ب75263045","606217845545145","رانا","خاکستری"
"51ر10216604","606217845545145","پراید","سفید"
"69ق27156042","177525790555698","لامبورگینی","سبز"
"68ط9043577","177525790555698","پراید","نقره‌ای"
"15ی43929212","364235009542446","پژو","آبی"
"61ط22914064","364235009542446","پراید","سفید"
"36ج95814655","20783455394350","رانا","زیتونی"
"19ر82142114","51880015888075","هیوندا","سبز دودی"
"84ط68015989","232472675310465","دنا","زرد"
"58س12956908","7898674795921","لامبورگینی","زرد"
"61ط06292354","7898674795921","رانا","عنابی"
"93ق40710891","615415784460053","دنا","آبی"
"25ط7957830","615415784460053","تیوتا","سبز دودی"
"54س69277066","802612757946522","پراید","سبز"
"91ط9064877","846106692267672","رانا","نقره‌ای"
"52ق30865041","846106692267672","دنا","ارغوانی"
"72ی67455137","520911104803427","پژو","سیاه"
"79س77251469","520911104803427","دنا","آبی کاربنی"
"36ج01300760","440922588908750","پراید","سبز"
"61ر32096169","440922588908750","رانا","سفید"
"33ب78603108","651986703871022","پژو","نقره‌ای"
"17ب96726064","651986703871022","پراید","سبز"
"35ب33767177","651986703871022","هیوندا","ارغوانی"
"28ی74792511","275464870919471","رانا","خاکستری"
"74ج70638215","275464870919471","تیوتا","ارغوانی"
"97و85628885","510184214225175","پژو","ارغوانی"
"50و99799742","510184214225175","پراید","زرد"
"30ج09848625","510184214225175","پژو","سیاه"
"51ر86464297","502627455046406","تیوتا","بنفش"
"28ب57928360","502627455046406","رانا","فیروزه‌ای"
"30ر70391435","190962781688321","دنا","سیاه"
"48ق13560212","190962781688321","هیوندا","ارغوانی"
"75س92309786","190962781688321","پژو","ارغوانی"
"24س26960441","985286702096114","پراید","عنابی"
"34ر32218489","985286702096114","دنا","آبی"
"52و93476792","773457868891973","تیوتا","سیاه"
"97ق85329038","773457868891973","رانا","سفید"
"48ج7531789","773457868891973","پژو","آبی کاربنی"
"92ر27667653","391762957690926","رانا","زرد"
"93ط69667003","391762957690926","پژو","سیاه"
"43ب63179591","958697349042506","پژو","سیاه"
"58ب98952386","345138468663164","رانا","سیاه"
"90س67804448","345138468663164","رانا","سبز دودی"
"37و51704211","345138468663164","رانا","سبز دودی"
"74ط60288149","147995118787350","پراید","آهکی"
"45س73066561","147995118787350","پژو","آهکی"
"10ب58126328","371709357164297","پراید","فیروزه‌ای"
"17و41161256","828418664437888","دنا","نقره‌ای"
"21و90142866","572558449361083","پژو","ارغوانی"
"83ر21162077","572558449361083","پراید","آبی"
"96ج78248000","734463293026949","پژو","سفید"
"88ر20486877","734463293026949","دنا","بنفش"
"39ب66621642","734463293026949","هیوندا","سیاه"
"33و38336916","633219500192785","پژو","سبز دودی"
"78ب14406599","633219500192785","تیوتا","عنابی"
"82ی84770701","633219500192785","هیوندا","نقره‌ای"
"92ج15429405","211372060437041","تیوتا","عنابی"
"49ج47168143","211372060437041","پراید","سیاه"
"55س99813711","211372060437041","پراید","ارغوانی"
"12ط05790221","643049046754493","دنا","بنفش"
"76ی8266317","643049046754493","رانا","آهکی"
"69ق04235125","158259726758521","دنا","سفید"
"97ق42902112","158259726758521","رانا","سبز دودی"
"42ق18437354","158259726758521","تیوتا","زرد"
"57ی22862388","642638149860479","پژو","خاکستری"
"77ی63219440","960673113255377","دنا","فیروزه‌ای"
"87ی19481200","151769049435163","رانا","خاکستری"
"94ط39762068","151769049435163","پژو","سبز دودی"
"58ج46440434","728227689331808","دنا","آبی کاربنی"
"41س63775318","728227689331808","تیوتا","سبز"
"83و38508759","728227689331808","هیوندا","سبز"
"11ط80377513","500158797234407","رانا","خاکستری"
"14و96225873","500158797234407","دنا","آبی کاربنی"
"50ی25513841","197706575585800","لامبورگینی","فیروزه‌ای"
"68ط02638998","197706575585800","پراید","آبی کاربنی"
"58ط59883230","197706575585800","لامبورگینی","آبی"
"90ط98924294","530082031284289","رانا","بنفش"
"73ج84875034","530082031284289","تیوتا","سیاه"
"24ب54211840","350124733553122","پراید","عنابی"
"54ط19866452","350124733553122","پژو","نقره‌ای"
"20ق47316031","350124733553122","لامبورگینی","عنابی"
"35ق42354135","197795233802145","تیوتا","فیروزه‌ای"
"36ج81286199","197795233802145","رانا","خاکستری"
"94ی75999824","197795233802145","هیوندا","زرد"
"95و33400449","530531194703193","هیوندا","نقره‌ای"
"37ب37644451","530531194703193","رانا","سفید"
"83ق36165263","714160368763211","پژو","ارغوانی"
"94س62882674","714160368763211","رانا","آهکی"
"37ط39228501","503400965374731","هیوندا","زرد"
"89ج27790584","503400965374731","پژو","ارغوانی"
"82ی02429867","503400965374731","رانا","آبی کاربنی"
"13ط67175146","683955604483949","هیوندا","آهکی"
"96ج55797423","683955604483949","هیوندا","آبی کاربنی"
"55س46542688","303051613785327","پژو","سیاه"
"98ی08912216","303051613785327","پراید","سبز دودی"
"45س36094113","78188229661667","دنا","سفید"
"16ج55899208","208773935398594","رانا","خاکستری"
"92و88106683","208773935398594","هیوندا","ارغوانی"
"68ج0635964","208773935398594","تیوتا","فیروزه‌ای"
"19ج0957822","98095202857058","هیوندا","عنابی"
"37ق47280508","98095202857058","پراید","نقره‌ای"
"56ر65332602","98095202857058","رانا","عنابی"
"26ی84061093","970739011564706","پراید","زرد"
"65ر46728125","604800495479344","پژو","عنابی"
"34و44748365","804470099450518","لامبورگینی","سبز دودی"
"29س82497689","804470099450518","دنا","زیتونی"
"26ج21220725","782028041380318","دنا","خاکستری"
"47ط54300482","765113526772507","رانا","سبز"
"63ج32019355","765113526772507","پراید","سفید"
"14ق08207282","765113526772507","هیوندا","عنابی"
"40ر24639377","342160729284159","تیوتا","آبی کاربنی"
"68ب636133","23768441307869","لامبورگینی","بنفش"
"30ی41951097","23768441307869","دنا","آهکی"
"17س73461729","442320584793125","لامبورگینی","آبی کاربنی"
"57ی36350888","442320584793125","پژو","زرد"
"40ر77454230","442320584793125","تیوتا","خاکستری"
"45ر02463002","346733907981329","تیوتا","سبز"
"83ر00538407","346733907981329","دنا","خاکستری"
"97ی13133719","337244659774621","لامبورگینی","نقره‌ای"
"94ب31487711","337244659774621","پراید","عنابی"
"30س40658814","919791385627133","هیوندا","عنابی"
"25ط4532027","461286488513932","پژو","آبی"
"25ب31751968","673885066711823","تیوتا","آبی"
"89ط94356632","229746005523255","پراید","آبی"
"51ق80399157","669296723016582","پژو","سبز"
"82ی1659081","669296723016582","لامبورگینی","بنفش"
"25ی02372772","378392953174743","پژو","سبز دودی"
"65ط65487547","121925057587891","پژو","عنابی"
"49ط88033026","121925057587891","رانا","آهکی"
"58و84576505","691576351339746","پراید","فیروزه‌ای"
"10ط0953270","691576351339746","رانا","سفید"
"41ی24563322","863876321282676","پراید","نقره‌ای"
"50ر18994576","775742650161192","پراید","زیتونی"
"57ج56254510","990792977000006","لامبورگینی","عنابی"
"49ط46988016","990792977000006","هیوندا","آبی کاربنی"
"49و91278252","196140921525690","هیوندا","بنفش"
"48ط39720760","196140921525690","پراید","خاکستری"
"99ج65040499","390343944295413","هیوندا","سبز دودی"
"56ب87362503","809346711442530","تیوتا","بنفش"
"88ط80607171","158373316314858","پراید","آبی"
"73ق68989040","158373316314858","تیوتا","ارغوانی"
"64ی60281790","467543044034013","هیوندا","آهکی"
"70ق54657350","788544570799056","تیوتا","آبی"
"50ر04743485","788544570799056","هیوندا","سبز دودی"
"27ب91822121","788544570799056","رانا","ارغوانی"
"76س97713830","206389924475479","رانا","آبی کاربنی"
"17س10647830","411370049644637","پراید","سیاه"
"19س58025181","411370049644637","رانا","سیاه"
"12ط42963516","127481016478368","پراید","خاکستری"
"97و82862449","127481016478368","تیوتا","آبی کاربنی"
"19س45279426","558531792308653","پراید","آبی کاربنی"
"71و50558268","862077176525933","لامبورگینی","فیروزه‌ای"
"95ب60033533","862077176525933","هیوندا","عنابی"
"73ج25125825","862077176525933","تیوتا","زیتونی"
"88س77269184","148463216323541","تیوتا","فیروزه‌ای"
"78ج29545064","148463216323541","لامبورگینی","ارغوانی"
"94ج96902999","148463216323541","تیوتا","آهکی"
"86ب67937597","132017585200281","پژو","سبز دودی"
"59و76324282","132017585200281","پراید","فیروزه‌ای"
"60ر42599557","634083514166002","پژو","عنابی"
"33ق53875596","605533501573341","دنا","سیاه"
"89و85172419","605533501573341","رانا","سبز دودی"
"38ر6127077","605533501573341","پژو","زرد"
"42ج1537003","80323114095387","رانا","سفید"
"17س32337656","80323114095387","هیوندا","نقره‌ای"
"98ط39856727","74156306752846","پژو","آبی کاربنی"
"48ط02057395","74156306752846","پژو","سفید"
"89ب17342811","74156306752846","هیوندا","بنفش"
"67ج12832864","654725016878815","لامبورگینی","نقره‌ای"
"69ر18885338","605049062376859","پژو","بنفش"
"66ر88710650","605049062376859","لامبورگینی","سفید"
"29س56766657","605049062376859","لامبورگینی","آهکی"
"31و40126828","976561712507533","رانا","آبی"
"16ر44146787","976561712507533","پراید","سبز"
"47ر59222920","872269248238648","دنا","سیاه"
"38ج77296154","872269248238648","پراید","سفید"
"96ی52571264","872269248238648","تیوتا","فیروزه‌ای"
