"ssn","price","postal_code","size","address"
"638569914635637","136137845","5529038383","287","538 ياسين پل واحد 233, شهر كیان, خراسان 57369"
"893155084175582","442804663","2215361611","173","16263 مبینا پل, شهر اميرحسين, مرکزی 5514"
"707259427570733","940450965","2601592200","238","0045 امیرمهدی بن بست واحد 302, شرق رضا, قزوین 0345636318"
"381149950010632","460009798","6063780297","274","002 رودگر بزرگ راه, شرق محمدياسين, کرمان 92439"
"381149950010632","798314783","9358243621","173","9027 آیلین کوه سوئیت 798, شمال محمدجواد, خراسان 325"
"125015992309763","524968137","6198586797","299","75314 صارمی جزیره, شهرستان سینا, لرستان 5114"
"757614466058554","89880483","2648339744","94","7707 آوا بزرگ راه, جنوب ستايش, زنجان 6931"
"757614466058554","469974383","5777282905","232","8985 صیادی تونل, شمال آوا, آذربایجان غربی 8197"
"362143796709547","326224363","8213969913","120","16730 پارسا تقاطع, روستای حلما, اصفهان 18539"
"362143796709547","454000736","3380714968","240","851 رسولی جنب واحد 584, روستای معصومه, کهگیلویه و بویراحمد 618"
"57468445268127","713768770","7503685771","214","55729 هومن بزرگ راه سوئیت 233, شرق احسان, یزد 921"
"57468445268127","400502509","4276601328","299","371 هومن بزرگ راه سوئیت 321, بندر هليا, آذربایجان غربی 1867020547"
"438755737633195","343460735","5211954673","85","0569 کرمانی دره سوئیت 167, شهر محمدپارسا, کرمانشاه 021373"
"438755737633195","779878274","2020813813","119","99023 روحانی بلوار سوئیت 005, دهستان فاطمه زهرا, اردبیل 313533"
"809417432571812","949540315","4971275584","266","0260 فاطمه جزیره, استان ستایش, بوشهر 01171"
"809417432571812","238346795","7699971511","238","9151 مهدیان جاده واحد 574, روستای پرنيا, کرمان 4109"
"597699705601981","898951940","6171064105","287","12231 زينب آزاد راه, دهستان رضا, البرز 85073"
"853265887584270","375215772","3186982033","222","66712 وثاق میدان, جنوب سوگند, ایلام 73001"
"242015697877581","827222023","8828957676","114","6459 ابوالفضل آزاد راه واحد 638, شمال سوگند, ایلام 7206617208"
"242015697877581","802860526","7589089627","275","42665 میردامادی تونل, شهر بنیامین, چهارمحال و بختیاری 732"
"863080723502367","711157805","3541947768","233","270 علیرضا پل, شرق هستي, قزوین 080"
"863080723502367","677126630","7532114500","293","808 آرش جزیره, شهر محمد, اصفهان 0806858773"
"465454258368311","731598539","1220294184","135","0654 ترکاشوند آزاد راه واحد 524, بندر عرفان, خراسان رضوی 18055"
"206404075703997","307314749","1643587547","191","734 اميرعلي میدان, جنوب پارسا, لرستان 8943"
"206404075703997","355354131","2708889651","165","071 مهدیان دره, جنوب پرهام, خراسان 0532030926"
"677078512573005","772287969","3047051530","197","20785 محمدامین بزرگ راه واحد 949, شرق امیر علی, چهارمحال و بختیاری 640"
"677078512573005","837467119","1121973531","235","187 هنری پل, شمال هانیه, فارس 27195"
"330560161426286","710008215","8909104113","98","1215 مائده چهار راه واحد 155, روستای هانیه, کرمان 0172323845"
"136267066886718","823625132","3836910894","260","29551 کيانا میدان, استان هليا, سمنان 88702"
"136267066886718","892414534","1666533385","95","625 همدانی کوچه, شهر آريا, گلستان 8620"
"228955829515614","570224408","5958455349","218","017 اسرا تونل سوئیت 294, غرب فاطمه, کردستان 46593"
"708108431151515","207888007","9645592322","176","356 یاسین جنب, دهستان محمدرضا, کرمانشاه 293799"
"708108431151515","209064810","6442031860","146","346 الوندی جزیره واحد 633, غرب هانیه, خراسان جنوبی 3328"
"260130100313412","541054554","5534534678","262","8165 سرخوشیان میدان, بندر علی, مازندران 824"
"260130100313412","589103308","1015625325","142","889 باران جزیره, غرب طاها, گیلان 666337"
"868033254123073","895852122","3502711789","242","8076 امیرعباس جنب واحد 130, جنوب ثنا, آذربایجان غربی 6506"
"868033254123073","244875627","9160951343","84","30386 علی پور تقاطع سوئیت 324, شرق سجاد, کردستان 470"
"331320873274101","595872248","1299911762","114","8656 الینا جزیره, دهستان اميررضا, خراسان 518"
"331320873274101","454430585","4108374965","194","23298 محمدجواد میدان, بندر زينب, زنجان 6579"
"659818349287074","923234715","7387834982","217","65628 ابوالفضل بن بست, استان ماهان, زنجان 694"
"903208912488500","229033662","5424056678","137","17711 دادفر تونل واحد 175, باغات متین, البرز 6371600497"
"497084320005318","340589416","8792658191","167","82505 پرنيا بلوار, شمال آیلین, فارس 264499"
"111137700879209","667611459","2416314044","234","328 عباس جنب واحد 892, غرب رضا, خراسان شمالی 9253487679"
"277314079396608","57856246","7711431777","109","412 منصوری چهار راه سوئیت 135, بندر محمدمهدي, کرمانشاه 5624"
"277314079396608","565201577","7395383854","239","6615 نرگس دره, شهرستان متین, البرز 9959699886"
"638263114398496","708974572","6185682464","161","37285 مهدیه آزاد راه واحد 420, شهرستان فاطمه, خراسان 6337"
"132797541739354","208019707","6335128676","86","8363 زنجانی بن بست سوئیت 567, جنوب مهدي, گیلان 24923"
"966194426640646","651446785","8305852118","223","4590 نرگس کوچه واحد 405, دهستان حسین, اصفهان 7776465548"
"702187649696680","533358993","3816230379","100","4828 طاها کوچه, شهر رضا, قم 99371"
"598526494735930","80894988","5400042514","214","382 کرمانی میدان سوئیت 487, شرق ماهان, فارس 2074"
"598526494735930","357370205","6072099235","286","82779 آرين تونل, بندر علی اصغر, مازندران 421784"
"409423230297868","698768516","9153955751","80","6964 محمدمهدي خیابان سوئیت 155, استان مهدیه, زنجان 906"
"409423230297868","498699098","9248034071","231","08688 کرمانی بزرگ راه, شهرستان ماهان, آذربایجان شرقی 506"
"686231885910916","945535343","6323918966","162","96419 هوشیار کوچه, بندر مهدیس, گلستان 5756"
"248143913398548","526353287","6817566042","229","711 مهديس بن بست واحد 587, روستای محمد, سیستان و بلوچستان 9038"
"248143913398548","720368702","3822915726","141","988 طاها جزیره, دهستان يوسف, زنجان 3907923398"
"642456459854023","660440820","8821215378","183","1199 يوسف بزرگ راه واحد 155, بندر كیان, چهارمحال و بختیاری 68171"
"969533437313804","933576515","3464126912","263","1063 چنگیزی خیابان واحد 120, شهر معصومه, زنجان 7413280419"
"361461735308136","553596727","1341163563","173","251 خسروجردی آزاد راه سوئیت 497, دهستان محمدجواد, مرکزی 787470"
"506485812250875","208532461","8316654113","182","741 كیان تقاطع واحد 476, شهرستان هستي, کهگیلویه و بویراحمد 15552"
"249256985437419","127074932","7976127575","142","689 سغیری کوچه سوئیت 375, شهرستان محيا, خراسان رضوی 65499"
"867533384352743","467095784","9524370272","85","81444 نوری میدان واحد 333, روستای آیناز, اردبیل 79977"
"867533384352743","846097177","4085548704","188","4523 کرمانی چهار راه, دهستان پارسا, قم 639290"
"125980926217574","674348093","9032436727","233","3696 پریا کوچه سوئیت 541, شهر مریم, مرکزی 664638"
"125980926217574","823276023","3417144034","234","82854 علیجانی چهار راه, جنوب طاها, فارس 975824"
"187608058451378","616087120","1772203188","102","57890 دایی جاده واحد 985, باغات پارسا, فارس 64226"
"320716585688688","359454295","3264754945","263","89169 ولاشجردی جاده واحد 762, جنوب هانيه, سمنان 3376"
"320716585688688","692705495","9130834726","225","7664 سجاد آزاد راه سوئیت 535, غرب فاطمه, اصفهان 856044"
"206906532338626","926593191","4386839352","223","07632 هاشمی جاده واحد 305, استان ياسين, خوزستان 6051862672"
"294535674241828","111303003","3221386110","161","80886 زینب جزیره, بندر هانيه, هرمزگان 18570"
"968437227945111","938663892","9590382868","210","367 نوروزی جاده سوئیت 597, شمال علی رضا, آذربایجان غربی 762548"
"968437227945111","106307848","8241906504","119","380 حسنا جنب, شهرستان ثنا, لرستان 107755"
"124767898310473","428266456","8266941678","99","7519 آيلين خیابان, شهرستان باران, خوزستان 49197"
"124767898310473","62664358","7924336093","261","217 سماوات بزرگ راه, روستای امیرمهدی, قم 388033"
"106217828529978","954444337","7929072576","115","940 محمدمهدي بزرگ راه, استان مریم, تهران 5753"
"106217828529978","179065981","4652058075","171","0035 کابلی بلوار, شهرستان محیا, سمنان 0975"
